kecamatan,puskesmas,kelurahan,bulan,jml_posyandu,balita_ada,total_stunting,total_kasus_baru,total_lulus_unified,prevalensi_stunting,tren_stunting,capaian_imunisasi,latitude,longitude
GENUK,BANGETAYU,Sembungharjo,April,11,1086.0,1,0.0,1.0,0.0009208103130755065,0.3251748251748252,98.0,-6.9832,110.4766
GENUK,BANGETAYU,Sembungharjo,Mei,11,1086.0,0,0.0,0.0,0.0,0.3251748251748252,99.0,-6.9832,110.4766
GENUK,BANGETAYU,Sembungharjo,Juni,11,1086.0,1,1.0,0.0,0.0009208103130755065,0.3251748251748252,95.0,-6.9832,110.4766
GENUK,BANGETAYU,Sembungharjo,Juli,11,1086.0,0,0.0,1.0,0.0,0.3251748251748252,100.0,-6.9832,110.4766
GENUK,BANGETAYU,Sembungharjo,Agustus,11,1086.0,1,1.0,0.0,0.0009208103130755065,0.3251748251748252,100.0,-6.9832,110.4766
GENUK,BANGETAYU,Sembungharjo,September,11,1086.0,1,0.0,0.0,0.0009208103130755065,0.3251748251748252,100.0,-6.9832,110.4766
GENUK,BANGETAYU,Sembungharjo,Oktober,11,1086.0,2,1.0,0.0,0.001841620626151013,0.3251748251748252,0.0,-6.9832,110.4766
GENUK,BANGETAYU,Sembungharjo,November,11,1086.0,5,3.0,0.0,0.004604051565377533,0.3251748251748252,0.0,-6.9832,110.4766
GENUK,BANGETAYU,Sembungharjo,Desember,11,1086.0,6,2.0,1.0,0.0055248618784530384,0.3251748251748252,0.0,-6.9832,110.4766
TEMBALANG,KEDUNGMUNDU,Sendangguwo,Januari,10,1526.0,22,0.0,0.0,0.014416775884665793,-1.937062937062937,89.0,-7.0246,110.4574
TEMBALANG,KEDUNGMUNDU,Sendangguwo,Februari,10,1526.0,22,3.0,,0.014416775884665793,-1.937062937062937,90.0,-7.0246,110.4574
TEMBALANG,KEDUNGMUNDU,Sendangguwo,Maret,10,1526.0,25,0.0,0.0,0.0163826998689384,-1.937062937062937,80.0,-7.0246,110.4574
TEMBALANG,KEDUNGMUNDU,Sendangguwo,April,10,1526.0,10,0.0,0.0,0.00655307994757536,-1.937062937062937,100.0,-7.0246,110.4574
TEMBALANG,KEDUNGMUNDU,Sendangguwo,Mei,10,1526.0,8,0.0,0.0,0.005242463958060288,-1.937062937062937,100.0,-7.0246,110.4574
TEMBALANG,KEDUNGMUNDU,Sendangguwo,Juni,10,1526.0,16,9.0,0.0,0.010484927916120577,-1.937062937062937,100.0,-7.0246,110.4574
TEMBALANG,KEDUNGMUNDU,Sendangguwo,Juli,10,1526.0,8,1.0,0.0,0.005242463958060288,-1.937062937062937,100.0,-7.0246,110.4574
TEMBALANG,KEDUNGMUNDU,Sendangguwo,Agustus,10,1526.0,4,,0.0,0.002621231979030144,-1.937062937062937,100.0,-7.0246,110.4574
TEMBALANG,KEDUNGMUNDU,Sendangguwo,September,10,1526.0,2,0.0,2.0,0.001310615989515072,-1.937062937062937,100.0,-7.0246,110.4574
TEMBALANG,KEDUNGMUNDU,Sendangguwo,Oktober,10,1526.0,3,1.0,,0.001965923984272608,-1.937062937062937,0.0,-7.0246,110.4574
TEMBALANG,KEDUNGMUNDU,Sendangguwo,November,10,1526.0,5,3.0,1.0,0.00327653997378768,-1.937062937062937,0.0,-7.0246,110.4574
TEMBALANG,KEDUNGMUNDU,Sendangguwo,Desember,10,1526.0,5,2.0,,0.00327653997378768,-1.937062937062937,0.0,-7.0246,110.4574
TEMBALANG,KEDUNGMUNDU,Sendangmulyo,Januari,35,2701.0,19,0.0,0.0,0.007034431691965938,-1.465034965034965,89.0,-7.0246,110.4574
TEMBALANG,KEDUNGMUNDU,Sendangmulyo,Februari,35,2701.0,19,0.0,2.0,0.007034431691965938,-1.465034965034965,90.0,-7.0246,110.4574
TEMBALANG,KEDUNGMUNDU,Sendangmulyo,Maret,35,2701.0,17,0.0,0.0,0.006293965198074787,-1.465034965034965,80.0,-7.0246,110.4574
TEMBALANG,KEDUNGMUNDU,Sendangmulyo,April,35,2701.0,8,0.0,0.0,0.002961865975564606,-1.465034965034965,100.0,-7.0246,110.4574
TEMBALANG,KEDUNGMUNDU,Sendangmulyo,Mei,35,2701.0,13,0.0,0.0,0.004813032210292484,-1.465034965034965,100.0,-7.0246,110.4574
TEMBALANG,KEDUNGMUNDU,Sendangmulyo,Juni,35,2701.0,14,8.0,0.0,0.00518326545723806,-1.465034965034965,100.0,-7.0246,110.4574
TEMBALANG,KEDUNGMUNDU,Sendangmulyo,Juli,35,2701.0,7,1.0,0.0,0.00259163272861903,-1.465034965034965,100.0,-7.0246,110.4574
TEMBALANG,KEDUNGMUNDU,Sendangmulyo,Agustus,35,2701.0,5,,0.0,0.0018511662347278786,-1.465034965034965,100.0,-7.0246,110.4574
TEMBALANG,KEDUNGMUNDU,Sendangmulyo,September,35,2701.0,3,2.0,3.0,0.0011106997408367272,-1.465034965034965,100.0,-7.0246,110.4574
TEMBALANG,KEDUNGMUNDU,Sendangmulyo,Oktober,35,2701.0,8,6.0,1.0,0.002961865975564606,-1.465034965034965,0.0,-7.0246,110.4574
TEMBALANG,KEDUNGMUNDU,Sendangmulyo,November,35,2701.0,4,,4.0,0.001480932987782303,-1.465034965034965,0.0,-7.0246,110.4574
TEMBALANG,KEDUNGMUNDU,Sendangmulyo,Desember,35,2701.0,4,4.0,4.0,0.001480932987782303,-1.465034965034965,0.0,-7.0246,110.4574
GAYAMSARI,GAYAMSARI,Siwalan,Januari,4,402.0,7,,,0.017412935323383085,-0.052447552447552434,73.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Siwalan,Februari,4,402.0,4,,,0.009950248756218905,-0.052447552447552434,74.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Siwalan,Maret,4,402.0,1,,,0.0024875621890547263,-0.052447552447552434,80.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Siwalan,April,4,402.0,1,,,0.0024875621890547263,-0.052447552447552434,79.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Siwalan,Mei,4,402.0,2,,,0.004975124378109453,-0.052447552447552434,79.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Siwalan,Juni,4,402.0,1,0.0,1.0,0.0024875621890547263,-0.052447552447552434,79.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Siwalan,Juli,4,402.0,1,0.0,0.0,0.0024875621890547263,-0.052447552447552434,79.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Siwalan,Agustus,4,402.0,0,0.0,1.0,0.0,-0.052447552447552434,84.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Siwalan,September,4,402.0,3,3.0,0.0,0.007462686567164179,-0.052447552447552434,80.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Siwalan,Oktober,4,402.0,3,0.0,0.0,0.007462686567164179,-0.052447552447552434,0.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Siwalan,November,4,402.0,4,1.0,0.0,0.009950248756218905,-0.052447552447552434,0.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Siwalan,Desember,4,402.0,4,0.0,0.0,0.009950248756218905,-0.052447552447552434,0.0,-6.9965,110.4492
BANYUMANIK,SRONDOL,Srondol Kulon,Januari,11,935.0,8,,,0.008556149732620321,-0.46853146853146854,95.0,"-7,0589","110,4141"
BANYUMANIK,SRONDOL,Srondol Kulon,Februari,11,935.0,6,,,0.006417112299465241,-0.46853146853146854,94.0,"-7,0589","110,4141"
BANYUMANIK,SRONDOL,Srondol Kulon,Maret,11,935.0,7,,,0.0074866310160427805,-0.46853146853146854,94.0,"-7,0589","110,4141"
BANYUMANIK,SRONDOL,Srondol Kulon,April,11,935.0,9,2.0,,0.009625668449197862,-0.46853146853146854,94.0,"-7,0589","110,4141"
BANYUMANIK,SRONDOL,Srondol Kulon,Mei,11,935.0,5,,,0.0053475935828877,-0.46853146853146854,95.0,"-7,0589","110,4141"
BANYUMANIK,SRONDOL,Srondol Kulon,Juni,11,935.0,7,2.0,0.0,0.0074866310160427805,-0.46853146853146854,96.0,"-7,0589","110,4141"
BANYUMANIK,SRONDOL,Srondol Kulon,Juli,11,935.0,3,0.0,0.0,0.0032085561497326204,-0.46853146853146854,100.0,"-7,0589","110,4141"
BANYUMANIK,SRONDOL,Srondol Kulon,Agustus,11,935.0,3,0.0,0.0,0.0032085561497326204,-0.46853146853146854,96.0,"-7,0589","110,4141"
BANYUMANIK,SRONDOL,Srondol Kulon,September,11,935.0,4,1.0,1.0,0.0042780748663101605,-0.46853146853146854,97.0,"-7,0589","110,4141"
BANYUMANIK,SRONDOL,Srondol Kulon,Oktober,11,935.0,3,1.0,1.0,0.0032085561497326204,-0.46853146853146854,94.0,"-7,0589","110,4141"
BANYUMANIK,SRONDOL,Srondol Kulon,November,11,935.0,3,0.0,0.0,0.0032085561497326204,-0.46853146853146854,0.0,"-7,0589","110,4141"
BANYUMANIK,SRONDOL,Srondol Kulon,Desember,11,935.0,4,1.0,0.0,0.0042780748663101605,-0.46853146853146854,0.0,"-7,0589","110,4141"
BANYUMANIK,SRONDOL,Srondol Wetan,Januari,23,995.0,4,,,0.004020100502512563,0.534965034965035,95.0,"-7,0589","110,4141"
BANYUMANIK,SRONDOL,Srondol Wetan,Februari,23,995.0,4,,,0.004020100502512563,0.534965034965035,94.0,"-7,0589","110,4141"
BANYUMANIK,SRONDOL,Srondol Wetan,Maret,23,995.0,4,,,0.004020100502512563,0.534965034965035,94.0,"-7,0589","110,4141"
BANYUMANIK,SRONDOL,Srondol Wetan,April,23,995.0,8,,,0.008040201005025126,0.534965034965035,94.0,"-7,0589","110,4141"
BANYUMANIK,SRONDOL,Srondol Wetan,Mei,23,995.0,5,,,0.005025125628140704,0.534965034965035,95.0,"-7,0589","110,4141"
BANYUMANIK,SRONDOL,Srondol Wetan,Juni,23,995.0,6,1.0,1.0,0.006030150753768844,0.534965034965035,96.0,"-7,0589","110,4141"
BANYUMANIK,SRONDOL,Srondol Wetan,Juli,23,995.0,4,0.0,0.0,0.004020100502512563,0.534965034965035,100.0,"-7,0589","110,4141"
BANYUMANIK,SRONDOL,Srondol Wetan,Agustus,23,995.0,6,2.0,0.0,0.006030150753768844,0.534965034965035,96.0,"-7,0589","110,4141"
BANYUMANIK,SRONDOL,Srondol Wetan,September,23,995.0,6,1.0,2.0,0.006030150753768844,0.534965034965035,97.0,"-7,0589","110,4141"
BANYUMANIK,SRONDOL,Srondol Wetan,Oktober,23,995.0,10,4.0,0.0,0.010050251256281407,0.534965034965035,94.0,"-7,0589","110,4141"
BANYUMANIK,SRONDOL,Srondol Wetan,November,23,995.0,10,0.0,0.0,0.010050251256281407,0.534965034965035,0.0,"-7,0589","110,4141"
BANYUMANIK,SRONDOL,Srondol Wetan,Desember,23,995.0,10,1.0,1.0,0.010050251256281407,0.534965034965035,0.0,"-7,0589","110,4141"
GUNUNGPATI,SEKARAN,Sukorejo,Januari,13,779.0,9,1.0,0.0,0.011553273427471117,1.3076923076923075,100.0,"-7,0303","110,3724"
GUNUNGPATI,SEKARAN,Sukorejo,Februari,13,779.0,9,,,0.011553273427471117,1.3076923076923075,100.0,"-7,0303","110,3724"
GUNUNGPATI,SEKARAN,Sukorejo,Maret,13,779.0,28,5.0,,0.03594351732991014,1.3076923076923075,100.0,"-7,0303","110,3724"
GUNUNGPATI,SEKARAN,Sukorejo,April,13,779.0,6,,,0.007702182284980745,1.3076923076923075,100.0,"-7,0303","110,3724"
GUNUNGPATI,SEKARAN,Sukorejo,Mei,13,779.0,6,1.0,,0.007702182284980745,1.3076923076923075,100.0,"-7,0303","110,3724"
GUNUNGPATI,SEKARAN,Sukorejo,Juni,13,779.0,5,1.0,2.0,0.006418485237483954,1.3076923076923075,100.0,"-7,0303","110,3724"
GUNUNGPATI,SEKARAN,Sukorejo,Juli,13,779.0,7,1.0,0.0,0.008985879332477536,1.3076923076923075,100.0,"-7,0303","110,3724"
GUNUNGPATI,SEKARAN,Sukorejo,Agustus,13,779.0,23,15.0,0.0,0.029525032092426188,1.3076923076923075,100.0,"-7,0303","110,3724"
GUNUNGPATI,SEKARAN,Sukorejo,September,13,779.0,23,1.0,0.0,0.029525032092426188,1.3076923076923075,100.0,"-7,0303","110,3724"
GUNUNGPATI,SEKARAN,Sukorejo,Oktober,13,779.0,23,2.0,0.0,0.029525032092426188,1.3076923076923075,0.0,"-7,0303","110,3724"
GUNUNGPATI,SEKARAN,Sukorejo,November,13,779.0,22,1.0,0.0,0.028241335044929396,1.3076923076923075,0.0,"-7,0303","110,3724"
GUNUNGPATI,SEKARAN,Sukorejo,Desember,13,779.0,23,1.0,0.0,0.029525032092426188,1.3076923076923075,0.0,"-7,0303","110,3724"
BANYUMANIK,NGESREP,Sumurboto,Januari,6,381.0,8,0.0,0.0,0.02099737532808399,0.07342657342657342,73.0,"-7,0463","110,4179"
BANYUMANIK,NGESREP,Sumurboto,Februari,6,381.0,11,3.0,0.0,0.028871391076115485,0.07342657342657342,69.0,"-7,0463","110,4179"
BANYUMANIK,NGESREP,Sumurboto,Maret,6,381.0,11,0.0,0.0,0.028871391076115485,0.07342657342657342,71.0,"-7,0463","110,4179"
BANYUMANIK,NGESREP,Sumurboto,April,6,381.0,7,0.0,4.0,0.01837270341207349,0.07342657342657342,79.0,"-7,0463","110,4179"
BANYUMANIK,NGESREP,Sumurboto,Mei,6,381.0,5,0.0,2.0,0.013123359580052493,0.07342657342657342,79.0,"-7,0463","110,4179"
BANYUMANIK,NGESREP,Sumurboto,Juni,6,381.0,4,0.0,1.0,0.010498687664041995,0.07342657342657342,70.0,"-7,0463","110,4179"
BANYUMANIK,NGESREP,Sumurboto,Juli,6,381.0,7,4.0,1.0,0.01837270341207349,0.07342657342657342,75.0,"-7,0463","110,4179"
BANYUMANIK,NGESREP,Sumurboto,Agustus,6,381.0,8,0.0,0.0,0.02099737532808399,0.07342657342657342,77.0,"-7,0463","110,4179"
BANYUMANIK,NGESREP,Sumurboto,September,6,381.0,9,1.0,0.0,0.023622047244094488,0.07342657342657342,78.0,"-7,0463","110,4179"
BANYUMANIK,NGESREP,Sumurboto,Oktober,6,381.0,9,0.0,0.0,0.023622047244094488,0.07342657342657342,84.0,"-7,0463","110,4179"
BANYUMANIK,NGESREP,Sumurboto,November,6,381.0,10,1.0,0.0,0.026246719160104987,0.07342657342657342,0.0,"-7,0463","110,4179"
BANYUMANIK,NGESREP,Sumurboto,Desember,6,381.0,10,0.0,0.0,0.026246719160104987,0.07342657342657342,0.0,"-7,0463","110,4179"
GUNUNGPATI,GUNUNGPATI,Sumurejo,Januari,7,265.0,2,0.0,0.0,0.007547169811320755,-0.14685314685314688,100.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Sumurejo,Februari,7,265.0,1,,,0.0037735849056603774,-0.14685314685314688,100.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Sumurejo,Maret,7,265.0,2,,,0.007547169811320755,-0.14685314685314688,100.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Sumurejo,April,7,265.0,1,,,0.0037735849056603774,-0.14685314685314688,99.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Sumurejo,Mei,7,265.0,1,,1.0,0.0037735849056603774,-0.14685314685314688,100.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Sumurejo,Juni,7,265.0,0,0.0,0.0,0.0,-0.14685314685314688,100.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Sumurejo,Juli,7,265.0,0,0.0,0.0,0.0,-0.14685314685314688,100.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Sumurejo,Agustus,7,265.0,0,0.0,0.0,0.0,-0.14685314685314688,100.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Sumurejo,September,7,265.0,0,0.0,0.0,0.0,-0.14685314685314688,100.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Sumurejo,Oktober,7,265.0,0,0.0,0.0,0.0,-0.14685314685314688,0.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Sumurejo,November,7,265.0,0,0.0,0.0,0.0,-0.14685314685314688,0.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Sumurejo,Desember,7,265.0,1,1.0,0.0,0.0037735849056603774,-0.14685314685314688,0.0,"-7,094","110,3343"
SEMARANG BARAT,LEBDOSARI,Tambak Harjo,Januari,3,128.0,6,0.0,0.0,0.046875,-0.10839160839160839,100.0,"-6,9942","110,3797"
SEMARANG BARAT,LEBDOSARI,Tambak Harjo,Februari,3,128.0,3,0.0,3.0,0.0234375,-0.10839160839160839,100.0,"-6,9942","110,3797"
SEMARANG BARAT,LEBDOSARI,Tambak Harjo,Maret,3,128.0,1,1.0,3.0,0.0078125,-0.10839160839160839,100.0,"-6,9942","110,3797"
SEMARANG BARAT,LEBDOSARI,Tambak Harjo,April,3,128.0,2,2.0,1.0,0.015625,-0.10839160839160839,100.0,"-6,9942","110,3797"
SEMARANG BARAT,LEBDOSARI,Tambak Harjo,Mei,3,128.0,2,0.0,0.0,0.015625,-0.10839160839160839,100.0,"-6,9942","110,3797"
SEMARANG BARAT,LEBDOSARI,Tambak Harjo,Juni,3,128.0,3,1.0,0.0,0.0234375,-0.10839160839160839,100.0,"-6,9942","110,3797"
SEMARANG BARAT,LEBDOSARI,Tambak Harjo,Juli,3,128.0,3,0.0,0.0,0.0234375,-0.10839160839160839,100.0,"-6,9942","110,3797"
SEMARANG BARAT,LEBDOSARI,Tambak Harjo,Agustus,3,128.0,3,1.0,1.0,0.0234375,-0.10839160839160839,100.0,"-6,9942","110,3797"
SEMARANG BARAT,LEBDOSARI,Tambak Harjo,September,3,128.0,3,0.0,0.0,0.0234375,-0.10839160839160839,100.0,"-6,9942","110,3797"
SEMARANG BARAT,LEBDOSARI,Tambak Harjo,Oktober,3,128.0,3,0.0,0.0,0.0234375,-0.10839160839160839,100.0,"-6,9942","110,3797"
SEMARANG BARAT,LEBDOSARI,Tambak Harjo,November,3,128.0,2,0.0,1.0,0.015625,-0.10839160839160839,0.0,"-6,9942","110,3797"
SEMARANG BARAT,LEBDOSARI,Tambak Harjo,Desember,3,128.0,2,0.0,0.0,0.015625,-0.10839160839160839,0.0,"-6,9942","110,3797"
NGALIYAN,TAMBAK AJI,Tambakaji,Januari,32,1384.0,12,0.0,0.0,0.008670520231213872,0.17132867132867133,,"-6,9833","110,3504"
NGALIYAN,TAMBAK AJI,Tambakaji,Februari,32,1384.0,49,37.0,0.0,0.03540462427745665,0.17132867132867133,,"-6,9833","110,3504"
NGALIYAN,TAMBAK AJI,Tambakaji,Maret,32,1384.0,39,0.0,10.0,0.028179190751445087,0.17132867132867133,,"-6,9833","110,3504"
NGALIYAN,TAMBAK AJI,Tambakaji,April,32,1384.0,37,0.0,7.0,0.026734104046242775,0.17132867132867133,,"-6,9833","110,3504"
NGALIYAN,TAMBAK AJI,Tambakaji,Mei,32,1384.0,30,0.0,0.0,0.02167630057803468,0.17132867132867133,,"-6,9833","110,3504"
NGALIYAN,TAMBAK AJI,Tambakaji,Juni,32,1384.0,39,9.0,0.0,0.028179190751445087,0.17132867132867133,,"-6,9833","110,3504"
NGALIYAN,TAMBAK AJI,Tambakaji,Juli,32,1384.0,22,0.0,8.0,0.015895953757225433,0.17132867132867133,,"-6,9833","110,3504"
NGALIYAN,TAMBAK AJI,Tambakaji,Agustus,32,1384.0,27,5.0,0.0,0.019508670520231215,0.17132867132867133,,"-6,9833","110,3504"
NGALIYAN,TAMBAK AJI,Tambakaji,September,32,1384.0,30,3.0,0.0,0.02167630057803468,0.17132867132867133,,"-6,9833","110,3504"
NGALIYAN,TAMBAK AJI,Tambakaji,Oktober,32,1384.0,34,7.0,4.0,0.024566473988439308,0.17132867132867133,,"-6,9833","110,3504"
NGALIYAN,TAMBAK AJI,Tambakaji,November,32,1384.0,37,2.0,2.0,0.026734104046242775,0.17132867132867133,,"-6,9833","110,3504"
NGALIYAN,TAMBAK AJI,Tambakaji,Desember,32,1384.0,35,1.0,3.0,0.025289017341040464,0.17132867132867133,,"-6,9833","110,3504"
GAYAMSARI,GAYAMSARI,Tambakrejo,Januari,9,586.0,29,2.0,27.0,0.04948805460750853,-0.6118881118881119,73.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Tambakrejo,Februari,9,586.0,7,4.0,3.0,0.011945392491467578,-0.6118881118881119,74.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Tambakrejo,Maret,9,586.0,4,2.0,2.0,0.006825938566552901,-0.6118881118881119,80.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Tambakrejo,April,9,586.0,8,3.0,5.0,0.013651877133105802,-0.6118881118881119,79.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Tambakrejo,Mei,9,586.0,3,0.0,,0.005119453924914676,-0.6118881118881119,79.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Tambakrejo,Juni,9,586.0,3,0.0,0.0,0.005119453924914676,-0.6118881118881119,79.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Tambakrejo,Juli,9,586.0,2,1.0,2.0,0.0034129692832764505,-0.6118881118881119,79.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Tambakrejo,Agustus,9,586.0,8,8.0,3.0,0.013651877133105802,-0.6118881118881119,84.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Tambakrejo,September,9,586.0,9,7.0,6.0,0.015358361774744027,-0.6118881118881119,80.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Tambakrejo,Oktober,9,586.0,8,0.0,1.0,0.013651877133105802,-0.6118881118881119,0.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Tambakrejo,November,9,586.0,8,0.0,0.0,0.013651877133105802,-0.6118881118881119,0.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Tambakrejo,Desember,9,586.0,8,0.0,0.0,0.013651877133105802,-0.6118881118881119,0.0,-6.9965,110.4492
MIJEN,MIJEN,Tambangan,Januari,4,335.0,8,2.0,0.0,0.023880597014925373,-0.25524475524475526,96.0,"-7,0563","110,3141"
MIJEN,MIJEN,Tambangan,Februari,4,335.0,6,0.0,4.0,0.01791044776119403,-0.25524475524475526,98.0,"-7,0563","110,3141"
MIJEN,MIJEN,Tambangan,Maret,4,335.0,3,0.0,2.0,0.008955223880597015,-0.25524475524475526,99.0,"-7,0563","110,3141"
MIJEN,MIJEN,Tambangan,April,4,335.0,3,0.0,0.0,0.008955223880597015,-0.25524475524475526,100.0,"-7,0563","110,3141"
MIJEN,MIJEN,Tambangan,Mei,4,335.0,5,2.0,0.0,0.014925373134328358,-0.25524475524475526,100.0,"-7,0563","110,3141"
MIJEN,MIJEN,Tambangan,Juni,4,335.0,5,,0.0,0.014925373134328358,-0.25524475524475526,100.0,"-7,0563","110,3141"
MIJEN,MIJEN,Tambangan,Juli,4,335.0,5,0.0,0.0,0.014925373134328358,-0.25524475524475526,100.0,"-7,0563","110,3141"
MIJEN,MIJEN,Tambangan,Agustus,4,335.0,4,0.0,1.0,0.011940298507462687,-0.25524475524475526,100.0,"-7,0563","110,3141"
MIJEN,MIJEN,Tambangan,September,4,335.0,4,,,0.011940298507462687,-0.25524475524475526,100.0,"-7,0563","110,3141"
MIJEN,MIJEN,Tambangan,Oktober,4,335.0,4,0.0,0.0,0.011940298507462687,-0.25524475524475526,0.0,"-7,0563","110,3141"
MIJEN,MIJEN,Tambangan,November,4,335.0,3,0.0,1.0,0.008955223880597015,-0.25524475524475526,0.0,"-7,0563","110,3141"
MIJEN,MIJEN,Tambangan,Desember,4,335.0,3,,,0.008955223880597015,-0.25524475524475526,0.0,"-7,0563","110,3141"
TEMBALANG,KEDUNGMUNDU,Tandang ,Januari,14,1851.0,13,0.0,0.0,0.007023230686115613,-0.24125874125874128,89.0,-7.0246,110.4574
TEMBALANG,KEDUNGMUNDU,Tandang ,Februari,14,1851.0,13,0.0,0.0,0.007023230686115613,-0.24125874125874128,90.0,-7.0246,110.4574
TEMBALANG,KEDUNGMUNDU,Tandang ,Maret,14,1851.0,15,0.0,0.0,0.008103727714748784,-0.24125874125874128,80.0,-7.0246,110.4574
TEMBALANG,KEDUNGMUNDU,Tandang ,April,14,1851.0,4,0.0,0.0,0.0021609940572663426,-0.24125874125874128,100.0,-7.0246,110.4574
TEMBALANG,KEDUNGMUNDU,Tandang ,Mei,14,1851.0,10,0.0,0.0,0.005402485143165856,-0.24125874125874128,100.0,-7.0246,110.4574
TEMBALANG,KEDUNGMUNDU,Tandang ,Juni,14,1851.0,15,6.0,2.0,0.008103727714748784,-0.24125874125874128,100.0,-7.0246,110.4574
TEMBALANG,KEDUNGMUNDU,Tandang ,Juli,14,1851.0,14,1.0,4.0,0.007563479200432199,-0.24125874125874128,100.0,-7.0246,110.4574
TEMBALANG,KEDUNGMUNDU,Tandang ,Agustus,14,1851.0,7,,6.0,0.0037817396002160996,-0.24125874125874128,100.0,-7.0246,110.4574
TEMBALANG,KEDUNGMUNDU,Tandang ,September,14,1851.0,10,5.0,2.0,0.005402485143165856,-0.24125874125874128,100.0,-7.0246,110.4574
TEMBALANG,KEDUNGMUNDU,Tandang ,Oktober,14,1851.0,9,,1.0,0.004862236628849271,-0.24125874125874128,0.0,-7.0246,110.4574
TEMBALANG,KEDUNGMUNDU,Tandang ,November,14,1851.0,9,1.0,1.0,0.004862236628849271,-0.24125874125874128,0.0,-7.0246,110.4574
TEMBALANG,KEDUNGMUNDU,Tandang ,Desember,14,1851.0,12,3.0,,0.006482982171799027,-0.24125874125874128,0.0,-7.0246,110.4574
SEMARANG UTARA,BANDARHARJO,Tanjungmas,Januari,16,2191.0,112,0.0,1.0,0.051118210862619806,-1.8531468531468531,100.0,"-6,9622","110,4215"
SEMARANG UTARA,BANDARHARJO,Tanjungmas,Februari,16,2191.0,118,6.0,1.0,0.053856686444545866,-1.8531468531468531,99.0,"-6,9622","110,4215"
SEMARANG UTARA,BANDARHARJO,Tanjungmas,Maret,16,2191.0,103,0.0,15.0,0.04701049748973072,-1.8531468531468531,100.0,"-6,9622","110,4215"
SEMARANG UTARA,BANDARHARJO,Tanjungmas,April,16,2191.0,89,7.0,21.0,0.040620721131903244,-1.8531468531468531,100.0,"-6,9622","110,4215"
SEMARANG UTARA,BANDARHARJO,Tanjungmas,Mei,16,2191.0,87,,,0.03970789593792789,-1.8531468531468531,100.0,"-6,9622","110,4215"
SEMARANG UTARA,BANDARHARJO,Tanjungmas,Juni,16,2191.0,77,0.0,10.0,0.03514376996805112,-1.8531468531468531,100.0,"-6,9622","110,4215"
SEMARANG UTARA,BANDARHARJO,Tanjungmas,Juli,16,2191.0,83,7.0,0.0,0.03788224554997718,-1.8531468531468531,99.0,"-6,9622","110,4215"
SEMARANG UTARA,BANDARHARJO,Tanjungmas,Agustus,16,2191.0,102,21.0,2.0,0.04655408489274304,-1.8531468531468531,100.0,"-6,9622","110,4215"
SEMARANG UTARA,BANDARHARJO,Tanjungmas,September,16,2191.0,89,0.0,12.0,0.040620721131903244,-1.8531468531468531,100.0,"-6,9622","110,4215"
SEMARANG UTARA,BANDARHARJO,Tanjungmas,Oktober,16,2191.0,83,2.0,8.0,0.03788224554997718,-1.8531468531468531,0.0,"-6,9622","110,4215"
SEMARANG UTARA,BANDARHARJO,Tanjungmas,November,16,2191.0,91,16.0,8.0,0.04153354632587859,-1.8531468531468531,0.0,"-6,9622","110,4215"
SEMARANG UTARA,BANDARHARJO,Tanjungmas,Desember,16,2191.0,94,13.0,8.0,0.042902784116841626,-1.8531468531468531,0.0,"-6,9622","110,4215"
